IDADE;CATEGORIA;TIPO;EMISSAO;RENOVACAO
55;B;C;07/02/2019;0
65;B;C;07/02/2019;0
51;B;C;07/02/2019;0
51;D;C;07/02/2019;0
51;C;C;07/02/2019;0
65;B;C;07/02/2019;0
69;D;C;07/02/2019;0
67;B;C;07/02/2019;0
55;B;C;08/02/2019;0
58;B;C;08/02/2019;0
54;B;C;08/02/2019;0
62;B;C;08/02/2019;0
50;B;C;08/02/2019;0
69;AC;C;08/02/2019;0
52;B;C;08/02/2019;0
50;B;C;08/02/2019;0
55;B;C;08/02/2019;0
51;B;C;05/02/2019;0
59;AB;C;05/02/2019;0
61;B;C;05/02/2019;0
56;C;C;05/02/2019;0
69;B;C;05/02/2019;0
57;B;C;05/02/2019;0
50;AB;C;05/02/2019;0
59;B;C;29/01/2019;0
57;B;C;29/01/2019;0
54;AC;C;29/01/2019;0
56;AC;C;29/01/2019;0
50;AB;C;29/01/2019;0
57;B;C;30/01/2019;0
60;B;C;01/02/2019;0
55;B;C;31/01/2019;0
50;B;C;31/01/2019;0
68;B;C;31/01/2019;0
50;AB;C;11/01/2019;0
62;B;C;21/01/2019;0
65;B;C;21/01/2019;0
53;B;C;21/01/2019;0
55;B;C;21/01/2019;0
68;B;C;21/01/2019;0
53;B;C;21/01/2019;0
58;AB;C;21/01/2019;0
50;B;C;21/01/2019;0
51;AB;C;21/01/2019;0
55;B;C;21/01/2019;0
51;AD;C;21/01/2019;0
66;B;C;10/01/2019;0
62;B;C;10/01/2019;0
60;B;C;10/01/2019;0
52;AB;C;10/01/2019;0
50;AB;C;10/01/2019;0
59;AB;C;10/01/2019;0
58;AB;C;10/01/2019;0
58;B;C;21/01/2019;0
58;B;C;23/01/2019;0
50;B;C;23/01/2019;0
60;B;C;23/01/2019;0
58;B;C;23/01/2019;0
58;B;C;23/01/2019;0
55;AD;C;23/01/2019;0
69;B;C;23/01/2019;0
59;D;C;23/01/2019;0
58;AD;C;23/01/2019;0
59;C;C;23/01/2019;0
61;B;C;23/01/2019;0
52;B;C;30/01/2019;0
54;B;C;30/01/2019;0
51;B;C;30/01/2019;0
67;B;C;01/02/2019;0
52;AB;C;01/02/2019;0
50;B;C;01/02/2019;0
51;C;C;01/02/2019;0
61;C;C;01/02/2019;0
61;B;C;01/02/2019;0
57;B;C;01/02/2019;0
53;B;C;01/02/2019;0
59;B;C;05/02/2019;0
66;B;C;05/02/2019;0
60;D;C;05/02/2019;0
59;D;C;05/02/2019;0
50;AB;C;06/02/2019;0
60;B;C;06/02/2019;0
63;B;C;06/02/2019;0
59;AB;C;06/02/2019;0
50;AD;C;06/02/2019;0
61;B;C;06/02/2019;0
56;B;C;06/02/2019;0
56;D;C;06/02/2019;0
55;B;C;06/02/2019;0
62;B;C;06/02/2019;0
63;B;C;06/02/2019;0
67;B;C;07/02/2019;0
60;B;C;07/02/2019;0
50;B;C;07/02/2019;0
60;B;C;07/02/2019;0
65;B;C;07/02/2019;0
60;AB;C;07/02/2019;0
54;C;C;07/02/2019;0
54;AB;C;08/02/2019;0
57;B;C;08/02/2019;0
67;B;C;08/02/2019;0
53;B;C;08/02/2019;0
59;AB;C;08/02/2019;0
66;B;C;08/02/2019;0
51;B;C;08/02/2019;0
60;AC;C;08/02/2019;0
52;B;C;08/02/2019;0
60;B;C;05/02/2019;0
55;D;C;05/02/2019;0
62;AC;C;05/02/2019;0
63;AB;C;05/02/2019;0
64;AB;C;05/02/2019;0
60;D;C;05/02/2019;0
67;AC;C;05/02/2019;0
68;AB;C;29/01/2019;0
56;B;C;29/01/2019;0
64;B;C;30/01/2019;0
53;B;C;30/01/2019;0
52;B;C;01/02/2019;0
51;B;C;01/02/2019;0
53;B;C;05/02/2019;0
55;AB;C;05/02/2019;0
60;B;C;31/01/2019;0
55;B;C;31/01/2019;0
52;B;C;31/01/2019;0
66;B;C;11/01/2019;0
67;B;C;11/01/2019;0
53;B;C;11/01/2019;0
60;B;C;11/01/2019;0
61;B;C;21/01/2019;0
61;B;C;21/01/2019;0
58;B;C;21/01/2019;0
51;B;C;21/01/2019;0
53;B;C;21/01/2019;0
55;B;C;21/01/2019;0
56;AD;C;21/01/2019;0
61;C;C;21/01/2019;0
69;B;C;10/01/2019;0
67;AB;C;10/01/2019;0
68;B;C;10/01/2019;0
62;B;C;10/01/2019;0
52;B;C;10/01/2019;0
55;B;C;10/01/2019;0
59;B;C;10/01/2019;0
55;B;C;10/01/2019;0
55;B;C;10/01/2019;0
54;B;C;10/01/2019;0
65;B;C;21/01/2019;0
51;B;C;21/01/2019;0
52;B;C;21/01/2019;0
60;AB;C;21/01/2019;0
61;B;C;23/01/2019;0
55;AB;C;23/01/2019;0
65;B;C;23/01/2019;0
52;B;C;23/01/2019;0
60;AB;C;23/01/2019;0
61;B;C;23/01/2019;0
50;AB;C;23/01/2019;0
54;AD;C;23/01/2019;0
51;B;C;28/01/2019;0
61;B;C;28/01/2019;0
66;B;C;01/02/2019;0
59;B;C;01/02/2019;0
57;B;C;01/02/2019;0
56;B;C;01/02/2019;0
65;B;C;01/02/2019;0
62;B;C;04/02/2019;0
52;B;C;04/02/2019;0
66;D;C;04/02/2019;0
69;AB;C;04/02/2019;0
53;B;C;05/02/2019;0
56;B;C;05/02/2019;0
66;B;C;05/02/2019;0
56;B;C;05/02/2019;0
54;B;C;05/02/2019;0
54;B;C;05/02/2019;0
51;B;C;06/02/2019;0
53;B;C;06/02/2019;0
57;C;C;06/02/2019;0
50;B;C;06/02/2019;0
52;B;C;06/02/2019;0
59;B;C;06/02/2019;0
50;B;C;07/02/2019;0
66;B;C;07/02/2019;0
69;B;C;07/02/2019;0
66;D;C;07/02/2019;0
64;AB;C;07/02/2019;0
50;B;C;07/02/2019;0
62;B;C;07/02/2019;0
56;B;C;07/02/2019;0
59;B;C;07/02/2019;0
66;B;C;07/02/2019;0
51;A;C;07/02/2019;0
50;B;C;07/02/2019;0
58;B;C;07/02/2019;0
61;B;C;08/02/2019;0
56;B;C;08/02/2019;0
50;B;C;08/02/2019;0
54;B;C;08/02/2019;0
54;B;C;05/02/2019;0
61;B;C;05/02/2019;0
51;B;C;05/02/2019;0
61;B;C;05/02/2019;0
54;B;C;05/02/2019;0
53;B;C;05/02/2019;0
67;B;C;05/02/2019;0
61;AC;C;05/02/2019;0
50;B;C;29/01/2019;0
63;B;C;29/01/2019;0
54;B;C;29/01/2019;0
54;B;C;30/01/2019;0
66;B;C;30/01/2019;0
50;B;C;30/01/2019;0
59;AB;C;30/01/2019;0
69;B;C;01/02/2019;0
50;AB;C;01/02/2019;0
64;B;C;05/02/2019;0
53;AC;C;05/02/2019;0
61;C;C;05/02/2019;0
66;B;C;11/01/2019;0
68;B;C;11/01/2019;0
51;B;C;11/01/2019;0
61;D;C;11/01/2019;0
50;AB;C;21/01/2019;0
58;AB;C;21/01/2019;0
61;B;C;21/01/2019;0
61;B;C;21/01/2019;0
51;AB;C;21/01/2019;0
53;AB;C;21/01/2019;0
59;B;C;21/01/2019;0
52;B;C;21/01/2019;0
57;AB;C;21/01/2019;0
65;B;C;10/01/2019;0
64;E;C;10/01/2019;0
53;C;C;10/01/2019;0
68;B;C;10/01/2019;0
65;AB;C;10/01/2019;0
69;B;C;10/01/2019;0
53;B;C;10/01/2019;0
67;B;C;10/01/2019;0
50;B;C;21/01/2019;0
53;B;C;21/01/2019;0
65;AB;C;21/01/2019;0
55;B;C;23/01/2019;0
60;AB;C;23/01/2019;0
58;A;C;23/01/2019;0
64;B;C;23/01/2019;0
52;B;C;23/01/2019;0
54;E;C;23/01/2019;0
52;B;C;23/01/2019;0
59;B;C;23/01/2019;0
69;B;C;23/01/2019;0
54;B;C;28/01/2019;0
51;B;C;01/02/2019;0
52;B;C;01/02/2019;0
60;B;C;01/02/2019;0
62;B;C;01/02/2019;0
66;AB;C;01/02/2019;0
60;B;C;01/02/2019;0
66;B;C;01/02/2019;0
66;B;C;01/02/2019;0
54;B;C;01/02/2019;0
50;AB;C;04/02/2019;0
67;B;C;04/02/2019;0
67;B;C;04/02/2019;0
62;B;C;05/02/2019;0
51;AB;C;05/02/2019;0
53;B;C;05/02/2019;0
52;AB;C;05/02/2019;0
66;B;C;05/02/2019;0
62;B;C;05/02/2019;0
55;B;C;06/02/2019;0
58;D;C;06/02/2019;0
51;A;C;06/02/2019;0
51;AD;C;06/02/2019;0
53;D;C;06/02/2019;0
61;AC;C;06/02/2019;0
52;B;C;06/02/2019;0
57;D;C;06/02/2019;0
66;AE;C;06/02/2019;0
61;D;C;06/02/2019;0
62;B;C;06/02/2019;0
57;AB;C;07/02/2019;0
63;B;C;07/02/2019;0
53;B;C;07/02/2019;0
56;B;C;07/02/2019;0
53;B;C;07/02/2019;0
54;B;C;07/02/2019;0
53;D;C;07/02/2019;0
53;B;C;07/02/2019;0
55;B;C;07/02/2019;0
52;D;C;07/02/2019;0
66;D;C;07/02/2019;0
61;B;C;08/02/2019;0
57;B;C;08/02/2019;0
53;B;C;08/02/2019;0
53;B;C;08/02/2019;0
59;B;C;08/02/2019;0
55;AC;C;08/02/2019;0
55;B;C;05/02/2019;0
62;B;C;05/02/2019;0
62;B;C;05/02/2019;0
56;AB;C;05/02/2019;0
59;B;C;05/02/2019;0
53;AB;C;05/02/2019;0
53;B;C;05/02/2019;0
59;B;C;05/02/2019;0
69;B;C;05/02/2019;0
53;B;C;05/02/2019;0
58;B;C;05/02/2019;0
58;B;C;01/02/2019;0
61;A;C;01/02/2019;0
64;AB;C;01/02/2019;0
61;B;C;01/02/2019;0
64;B;C;01/02/2019;0
65;B;C;01/02/2019;0
55;B;C;01/02/2019;0
58;AB;C;05/02/2019;0
62;B;C;31/01/2019;0
53;B;C;11/01/2019;0
68;B;C;11/01/2019;0
67;B;C;11/01/2019;0
54;B;C;21/01/2019;0
67;B;C;21/01/2019;0
61;D;C;21/01/2019;0
53;B;C;10/01/2019;0
54;AB;C;10/01/2019;0
64;C;C;10/01/2019;0
68;AD;C;10/01/2019;0
54;E;C;10/01/2019;0
50;B;C;10/01/2019;0
50;B;C;23/01/2019;0
51;B;C;23/01/2019;0
57;B;C;23/01/2019;0
61;AE;C;23/01/2019;0
65;AB;C;23/01/2019;0
63;AB;C;23/01/2019;0
58;B;C;23/01/2019;0
55;D;C;23/01/2019;0
65;B;C;28/01/2019;0
62;B;C;01/02/2019;0
62;B;C;01/02/2019;0
66;B;C;01/02/2019;0
64;B;C;01/02/2019;0
64;B;C;01/02/2019;0
53;B;C;01/02/2019;0
65;B;C;05/02/2019;0
55;B;C;05/02/2019;0
64;B;C;05/02/2019;0
55;B;C;06/02/2019;0
60;B;C;06/02/2019;0
56;AB;C;06/02/2019;0
66;B;C;06/02/2019;0
56;AD;C;07/02/2019;0
66;B;C;07/02/2019;0
50;B;C;07/02/2019;0
61;B;C;07/02/2019;0
64;B;C;07/02/2019;0
53;B;C;07/02/2019;0
55;B;C;07/02/2019;0
57;B;C;07/02/2019;0
51;B;C;07/02/2019;0
52;B;C;07/02/2019;0
52;B;C;07/02/2019;0
68;B;C;07/02/2019;0
61;C;C;07/02/2019;0
59;B;C;07/02/2019;0
66;B;C;07/02/2019;0
63;B;C;07/02/2019;0
53;B;C;08/02/2019;0
58;B;C;08/02/2019;0
61;D;C;08/02/2019;0
57;B;C;08/02/2019;0
50;B;C;08/02/2019;0
64;B;C;08/02/2019;0
61;B;C;08/02/2019;0
61;B;C;08/02/2019;0
53;AD;C;08/02/2019;0
68;B;C;05/02/2019;0
66;AB;C;05/02/2019;0
64;B;C;05/02/2019;0
55;B;C;05/02/2019;0
56;B;C;29/01/2019;0
50;B;C;29/01/2019;0
61;B;C;29/01/2019;0
60;B;C;30/01/2019;0
67;B;C;30/01/2019;0
65;AB;C;01/02/2019;0
58;B;C;01/02/2019;0
68;B;C;01/02/2019;0
56;B;C;31/01/2019;0
64;B;C;31/01/2019;0
57;B;C;11/01/2019;0
60;B;C;11/01/2019;0
51;D;C;11/01/2019;0
58;B;C;21/01/2019;0
63;D;C;21/01/2019;0
60;AB;C;21/01/2019;0
56;D;C;21/01/2019;0
62;AB;C;21/01/2019;0
52;B;C;21/01/2019;0
62;AC;C;21/01/2019;0
69;B;C;21/01/2019;0
54;AC;C;21/01/2019;0
59;AB;C;21/01/2019;0
51;B;C;21/01/2019;0
56;B;C;10/01/2019;0
67;AB;C;10/01/2019;0
63;B;C;10/01/2019;0
55;B;C;10/01/2019;0
55;B;C;10/01/2019;0
66;B;C;10/01/2019;0
52;B;C;10/01/2019;0
53;B;C;10/01/2019;0
53;B;C;21/01/2019;0
52;B;C;23/01/2019;0
52;D;C;23/01/2019;0
54;B;C;23/01/2019;0
58;B;C;23/01/2019;0
60;AB;C;23/01/2019;0
50;AB;C;23/01/2019;0
67;B;C;23/01/2019;0
53;AB;C;23/01/2019;0
61;B;C;23/01/2019;0
58;B;C;23/01/2019;0
57;B;C;23/01/2019;0
61;B;C;24/01/2019;0
56;B;C;24/01/2019;0
69;D;C;24/01/2019;0
58;B;C;28/01/2019;0
68;B;C;28/01/2019;0
50;B;C;28/01/2019;0
66;B;C;28/01/2019;0
65;B;C;01/02/2019;0
60;B;C;01/02/2019;0
55;B;C;01/02/2019;0
60;AB;C;04/02/2019;0
60;B;C;04/02/2019;0
52;B;C;04/02/2019;0
54;AC;C;05/02/2019;0
61;AB;C;05/02/2019;0
50;B;C;05/02/2019;0
52;B;C;06/02/2019;0
68;B;C;06/02/2019;0
55;B;C;06/02/2019;0
61;B;C;06/02/2019;0
63;B;C;06/02/2019;0
52;B;C;06/02/2019;0
67;B;C;06/02/2019;0
57;AB;C;06/02/2019;0
62;B;C;07/02/2019;0
50;AB;C;07/02/2019;0
59;AC;C;07/02/2019;0
69;B;C;07/02/2019;0
55;B;C;07/02/2019;0
55;B;C;07/02/2019;0
55;B;C;07/02/2019;0
51;B;C;07/02/2019;0
61;B;C;07/02/2019;0
65;D;C;07/02/2019;0
64;B;C;07/02/2019;0
50;AB;C;07/02/2019;0
50;B;C;07/02/2019;0
61;B;C;07/02/2019;0
58;AB;C;07/02/2019;0
50;B;C;07/02/2019;0
65;B;C;07/02/2019;0
52;B;C;07/02/2019;0
62;D;C;07/02/2019;0
53;D;C;07/02/2019;0
59;B;C;08/02/2019;0
60;B;C;08/02/2019;0
51;B;C;08/02/2019;0
68;B;C;08/02/2019;0
59;B;C;08/02/2019;0
60;B;C;08/02/2019;0
59;B;C;08/02/2019;0
59;D;C;08/02/2019;0
64;B;C;08/02/2019;0
50;B;C;08/02/2019;0
66;AB;C;08/02/2019;0
56;B;C;05/02/2019;0
67;B;C;05/02/2019;0
53;B;C;05/02/2019;0
69;B;C;29/01/2019;0
50;AD;C;30/01/2019;0
67;B;C;01/02/2019;0
65;B;C;01/02/2019;0
60;B;C;31/01/2019;0
58;B;C;31/01/2019;0
64;B;C;11/01/2019;0
51;B;C;11/01/2019;0
61;AC;C;11/01/2019;0
57;B;C;21/01/2019;0
57;AB;C;21/01/2019;0
63;B;C;21/01/2019;0
69;B;C;21/01/2019;0
59;B;C;21/01/2019;0
53;D;C;21/01/2019;0
50;B;C;21/01/2019;0
55;B;C;21/01/2019;0
51;B;C;21/01/2019;0
56;AB;C;10/01/2019;0
66;AB;C;10/01/2019;0
66;B;C;21/01/2019;0
61;B;C;21/01/2019;0
65;B;C;21/01/2019;0
57;B;C;21/01/2019;0
54;AB;C;21/01/2019;0
54;B;C;23/01/2019;0
69;B;C;23/01/2019;0
67;B;C;23/01/2019;0
54;B;C;23/01/2019;0
68;B;C;23/01/2019;0
52;D;C;24/01/2019;0
63;B;C;24/01/2019;0
54;B;C;25/01/2019;0
59;B;C;25/01/2019;0
69;B;C;28/01/2019;0
63;AB;C;28/01/2019;0
59;B;C;28/01/2019;0
64;B;C;28/01/2019;0
64;C;C;28/01/2019;0
66;B;C;01/02/2019;0
63;D;C;01/02/2019;0
56;AB;C;01/02/2019;0
65;B;C;01/02/2019;0
53;B;C;04/02/2019;0
58;B;C;04/02/2019;0
62;B;C;05/02/2019;0
63;B;C;06/02/2019;0
69;AB;C;06/02/2019;0
50;B;C;06/02/2019;0
56;B;C;06/02/2019;0
65;AD;C;06/02/2019;0
54;AB;C;06/02/2019;0
53;B;C;06/02/2019;0
58;A;C;06/02/2019;0
68;B;C;07/02/2019;0
60;B;C;07/02/2019;0
51;B;C;07/02/2019;0
56;B;C;07/02/2019;0
55;B;C;07/02/2019;0
51;B;C;07/02/2019;0
58;B;C;07/02/2019;0
63;C;C;07/02/2019;0
61;B;C;07/02/2019;0
64;AB;C;07/02/2019;0
57;B;C;07/02/2019;0
58;B;C;07/02/2019;0
50;B;C;07/02/2019;0
67;B;C;07/02/2019;0
59;B;C;07/02/2019;0
51;B;C;07/02/2019;0
68;B;C;07/02/2019;0
60;B;C;07/02/2019;0
61;B;C;08/02/2019;0
57;AD;C;08/02/2019;0
55;D;C;08/02/2019;0
58;AD;C;08/02/2019;0
55;B;C;08/02/2019;0
57;B;C;08/02/2019;0
61;B;C;08/02/2019;0
52;AC;C;08/02/2019;0
68;B;C;05/02/2019;0
56;B;C;05/02/2019;0
56;AD;C;05/02/2019;0
64;B;C;05/02/2019;0
64;AD;C;29/01/2019;0
51;AB;C;31/01/2019;0
53;A;C;31/01/2019;0
63;B;C;31/01/2019;0
51;B;C;31/01/2019;0
55;B;C;01/02/2019;0
57;B;C;11/01/2019;0
57;B;C;11/01/2019;0
50;B;C;11/01/2019;0
69;B;C;11/01/2019;0
54;D;C;11/01/2019;0
61;B;C;21/01/2019;0
69;B;C;21/01/2019;0
57;B;C;21/01/2019;0
68;B;C;21/01/2019;0
66;B;C;21/01/2019;0
62;B;C;21/01/2019;0
67;B;C;21/01/2019;0
62;AB;C;21/01/2019;0
59;B;C;21/01/2019;0
59;D;C;21/01/2019;0
60;AB;C;21/01/2019;0
52;B;C;21/01/2019;0
61;B;C;07/01/2019;0
53;AC;C;10/01/2019;0
52;C;C;10/01/2019;0
66;B;C;10/01/2019;0
50;B;C;10/01/2019;0
56;B;C;10/01/2019;0
60;B;C;10/01/2019;0
53;B;C;10/01/2019;0
50;AB;C;10/01/2019;0
52;AB;C;10/01/2019;0
52;B;C;10/01/2019;0
51;B;C;10/01/2019;0
66;B;C;21/01/2019;0
64;AB;C;21/01/2019;0
64;B;C;21/01/2019;0
52;AD;C;23/01/2019;0
54;C;C;23/01/2019;0
66;B;C;23/01/2019;0
53;D;C;23/01/2019;0
58;B;C;24/01/2019;0
56;B;C;24/01/2019;0
53;B;C;25/01/2019;0
58;B;C;25/01/2019;0
52;AD;C;28/01/2019;0
50;AC;C;28/01/2019;0
63;AB;C;28/01/2019;0
62;B;C;28/01/2019;0
53;C;C;01/02/2019;0
53;B;C;01/02/2019;0
61;B;C;05/02/2019;0
50;B;C;05/02/2019;0
61;B;C;05/02/2019;0
69;B;C;06/02/2019;0
69;B;C;06/02/2019;0
50;AB;C;06/02/2019;0
60;B;C;07/02/2019;0
58;B;C;07/02/2019;0
55;AD;C;07/02/2019;0
62;B;C;07/02/2019;0
51;D;C;07/02/2019;0
56;XB;C;07/02/2019;0
55;AC;C;07/02/2019;0
61;B;C;07/02/2019;0
55;AB;C;07/02/2019;0
68;B;C;07/02/2019;0
66;B;C;07/02/2019;0
54;B;C;07/02/2019;0
69;B;C;07/02/2019;0
65;B;C;07/02/2019;0
61;B;C;07/02/2019;0
64;B;C;08/02/2019;0
68;B;C;08/02/2019;0
67;B;C;08/02/2019;0
59;AD;C;08/02/2019;0
62;AC;C;08/02/2019;0
59;B;C;08/02/2019;0
53;D;C;08/02/2019;0
55;B;C;08/02/2019;0
69;B;C;08/02/2019;0
65;B;C;08/02/2019;0
58;B;C;08/02/2019;0
59;B;C;08/02/2019;0
67;B;C;08/02/2019;0
69;D;C;08/02/2019;0
66;C;C;08/02/2019;0
65;B;C;08/02/2019;0
59;B;C;05/02/2019;0
52;B;C;05/02/2019;0
57;B;C;05/02/2019;0
56;B;C;05/02/2019;0
58;B;C;05/02/2019;0
55;B;C;05/02/2019;0
56;AC;C;05/02/2019;0
65;D;C;08/02/2019;0
50;B;C;08/02/2019;0
68;B;C;08/02/2019;0
65;B;C;08/02/2019;0
65;B;C;31/01/2019;0
53;B;C;31/01/2019;0
53;AB;C;31/01/2019;0
65;B;C;31/01/2019;0
56;B;C;01/02/2019;0
50;AB;C;01/02/2019;0
67;AD;C;05/02/2019;0
58;D;C;05/02/2019;0
54;AC;C;01/02/2019;0
66;B;C;11/01/2019;0
52;B;C;11/01/2019;0
61;B;C;11/01/2019;0
53;B;C;11/01/2019;0
64;B;C;11/01/2019;0
60;B;C;21/01/2019;0
56;AB;C;21/01/2019;0
60;B;C;21/01/2019;0
61;B;C;21/01/2019;0
55;B;C;21/01/2019;0
51;AB;C;21/01/2019;0
69;D;C;21/01/2019;0
56;D;C;21/01/2019;0
58;AD;C;21/01/2019;0
60;B;C;21/01/2019;0
56;E;C;21/01/2019;0
54;B;C;10/01/2019;0
60;D;C;10/01/2019;0
52;B;C;10/01/2019;0
64;B;C;10/01/2019;0
57;B;C;10/01/2019;0
51;AB;C;10/01/2019;0
53;B;C;21/01/2019;0
63;B;C;21/01/2019;0
62;B;C;21/01/2019;0
58;B;C;21/01/2019;0
58;B;C;23/01/2019;0
52;D;C;23/01/2019;0
64;D;C;23/01/2019;0
53;B;C;23/01/2019;0
63;AB;C;23/01/2019;0
60;AB;C;24/01/2019;0
51;B;C;24/01/2019;0
61;B;C;25/01/2019;0
60;AD;C;25/01/2019;0
64;B;C;28/01/2019;0
64;B;C;28/01/2019;0
50;A;C;28/01/2019;0
63;AB;C;28/01/2019;0
54;B;C;28/01/2019;0
61;AB;C;01/02/2019;0
52;E;C;01/02/2019;0
59;B;C;01/02/2019;0
57;B;C;01/02/2019;0
66;B;C;01/02/2019;0
54;AB;C;04/02/2019;0
66;B;C;05/02/2019;0
59;B;C;06/02/2019;0
58;B;C;07/02/2019;0
61;C;C;07/02/2019;0
51;B;C;07/02/2019;0
60;B;C;07/02/2019;0
55;B;C;07/02/2019;0
69;B;C;07/02/2019;0
61;B;C;07/02/2019;0
57;B;C;07/02/2019;0
60;B;C;07/02/2019;0
50;B;C;07/02/2019;0
51;AD;C;07/02/2019;0
56;B;C;07/02/2019;0
53;B;C;07/02/2019;0
55;AB;C;07/02/2019;0
53;B;C;07/02/2019;0
50;AB;C;07/02/2019;0
55;B;C;08/02/2019;0
51;AB;C;08/02/2019;0
56;B;C;08/02/2019;0
54;B;C;08/02/2019;0
66;B;C;08/02/2019;0
64;B;C;08/02/2019;0
54;AB;C;08/02/2019;0
66;AD;C;08/02/2019;0
57;D;C;08/02/2019;0
65;AD;C;08/02/2019;0
50;B;C;08/02/2019;0
55;B;C;08/02/2019;0
50;B;C;08/02/2019;0
61;C;C;08/02/2019;0
68;AD;C;05/02/2019;0
66;B;C;05/02/2019;0
53;B;C;05/02/2019;0
58;B;C;05/02/2019;0
67;AD;C;05/02/2019;0
53;AB;C;08/02/2019;0
56;B;C;08/02/2019;0
63;AB;C;08/02/2019;0
60;B;C;31/01/2019;0
65;B;C;31/01/2019;0
55;B;C;01/02/2019;0
57;D;C;05/02/2019;0
55;D;C;05/02/2019;0
53;AD;C;05/02/2019;0
63;B;C;05/02/2019;0
61;C;C;10/01/2019;0
61;AB;C;10/01/2019;0
62;B;C;11/01/2019;0
53;B;C;11/01/2019;0
55;B;C;11/01/2019;0
53;B;C;11/01/2019;0
55;A;C;11/01/2019;0
50;AB;C;21/01/2019;0
69;B;C;21/01/2019;0
59;B;C;21/01/2019;0
66;B;C;21/01/2019;0
50;AB;C;21/01/2019;0
65;B;C;21/01/2019;0
51;B;C;21/01/2019;0
51;B;C;21/01/2019;0
66;B;C;07/01/2019;0
59;B;C;10/01/2019;0
53;B;C;10/01/2019;0
58;B;C;10/01/2019;0
56;B;C;10/01/2019;0
55;B;C;10/01/2019;0
67;E;C;10/01/2019;0
51;D;C;10/01/2019;0
50;B;C;10/01/2019;0
65;B;C;10/01/2019;0
55;B;C;10/01/2019;0
55;B;C;10/01/2019;0
56;AB;C;10/01/2019;0
69;B;C;10/01/2019;0
50;B;C;10/01/2019;0
64;AD;C;10/01/2019;0
50;B;C;21/01/2019;0
50;B;C;21/01/2019;0
63;B;C;21/01/2019;0
51;B;C;21/01/2019;0
51;B;C;23/01/2019;0
50;B;C;23/01/2019;0
60;B;C;23/01/2019;0
62;B;C;23/01/2019;0
63;D;C;23/01/2019;0
62;AB;C;24/01/2019;0
53;B;C;24/01/2019;0
51;B;C;24/01/2019;0
52;AD;C;24/01/2019;0
51;AB;C;24/01/2019;0
64;B;C;25/01/2019;0
66;B;C;25/01/2019;0
53;B;C;25/01/2019;0
50;B;C;25/01/2019;0
61;B;C;25/01/2019;0
64;B;C;28/01/2019;0
57;B;C;28/01/2019;0
50;B;C;28/01/2019;0
56;AB;C;01/02/2019;0
53;D;C;01/02/2019;0
52;B;C;01/02/2019;0
63;B;C;01/02/2019;0
68;B;C;01/02/2019;0
59;B;C;04/02/2019;0
66;B;C;05/02/2019;0
66;AB;C;05/02/2019;0
56;B;C;05/02/2019;0
61;AD;C;06/02/2019;0
67;AD;C;06/02/2019;0
57;D;C;06/02/2019;0
57;AB;C;07/02/2019;0
60;D;C;07/02/2019;0
56;B;C;07/02/2019;0
55;B;C;07/02/2019;0
60;B;C;07/02/2019;0
55;B;C;07/02/2019;0
50;B;C;07/02/2019;0
52;B;C;07/02/2019;0
55;AD;C;07/02/2019;0
61;B;C;07/02/2019;0
56;C;C;07/02/2019;0
54;B;C;07/02/2019;0
60;B;C;07/02/2019;0
55;B;C;08/02/2019;0
62;B;C;08/02/2019;0
54;D;C;08/02/2019;0
54;C;C;08/02/2019;0
51;AC;C;08/02/2019;0
61;B;C;08/02/2019;0
62;B;C;08/02/2019;0
56;AB;C;08/02/2019;0
63;AB;C;08/02/2019;0
50;AB;C;08/02/2019;0
61;B;C;08/02/2019;0
62;D;C;08/02/2019;0
61;B;C;08/02/2019;0
52;D;C;08/02/2019;0
50;B;C;08/02/2019;0
54;B;C;08/02/2019;0
57;B;C;08/02/2019;0
50;C;C;08/02/2019;0
61;B;C;05/02/2019;0
57;B;C;05/02/2019;0
54;B;C;05/02/2019;0
67;B;C;05/02/2019;0
60;B;C;05/02/2019;0
60;D;C;05/02/2019;0
52;B;C;05/02/2019;0
61;D;C;05/02/2019;0
62;B;C;05/02/2019;0
53;AD;C;08/02/2019;0
67;B;C;08/02/2019;0
50;B;C;08/02/2019;0
62;B;C;08/02/2019;0
60;B;C;31/01/2019;0
66;C;C;01/02/2019;0
61;AB;C;01/02/2019;0
60;AC;C;01/02/2019;0
55;AE;C;05/02/2019;0
52;B;C;05/02/2019;0
56;C;C;04/02/2019;0
66;B;C;04/02/2019;0
55;AB;C;04/02/2019;0
56;B;C;11/01/2019;0
61;B;C;11/01/2019;0
60;B;C;11/01/2019;0
58;B;C;11/01/2019;0
69;B;C;14/01/2019;0
66;AB;C;21/01/2019;0
59;D;C;21/01/2019;0
61;D;C;21/01/2019;0
62;B;C;21/01/2019;0
57;AC;C;21/01/2019;0
52;D;C;21/01/2019;0
58;B;C;21/01/2019;0
66;B;C;21/01/2019;0
59;B;C;21/01/2019;0
57;B;C;21/01/2019;0
51;B;C;21/01/2019;0
52;B;C;10/01/2019;0
63;B;C;10/01/2019;0
58;AB;C;10/01/2019;0
52;B;C;10/01/2019;0
51;B;C;10/01/2019;0
52;B;C;10/01/2019;0
55;B;C;10/01/2019;0
56;B;C;10/01/2019;0
66;B;C;23/01/2019;0
51;AE;C;23/01/2019;0
60;B;C;23/01/2019;0
66;B;C;25/01/2019;0
59;AD;C;25/01/2019;0
50;AB;C;25/01/2019;0
